Station_Name,Date,Year,Month,Month_Name,Season,City,State,City_Tier,Latitude,Longitude,AQI,AQI_Bucket,AQI_Risk_Level,AQI_Improvement_Rate,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,Prominent_Pollutant,PM25_Standard_Exceeded,PM10_Standard_Exceeded,BOD,DO,pH,Coliform_Count,Fecal_Coliform,Total_Coliform,Water_Contamination_Index,Water_Quality_Status,Water_Body_Type,River_Name,BOD_Standard_Exceeded,DO_Standard_Below,All_Vehicles,Vehicular_Emission,Adjusted_Vehicular_Emission,Veh_Reduction_Pct,Vehicular_Emission_Reduction_Scenario,Industry_Name,Industry_Sector,CO2_Emissions,SO2_Emissions,NOx_Emissions,Total_Industrial_Emission,Industry_Emission_Rank,Population_Density,GDP_Cr,Pollution_per_Capita,Pollution_vs_GDP_Ratio,Public_Transport_Usage_Percent,NCAP_Flag,River_Pollution_Rank,Relative_Humidity_Pct,Temperature_C,Scenario_Label
"Satellite, Ahmedabad - GPCB",1/15/2014,2014,1,Jan,Winter,Ahmedabad,Gujarat,1,23.03,72.59,174.18,Moderate,Moderate,-3.47,107.62,117.26,42.33,105.82,137.57,21.52,3.99,66.55,22.54,5.38,7.53,3.23,PM10,Yes,Yes,3.479,3.287,7.162,1459,730,3939,1.11,Acceptable,River,Sabarmati,Yes,Yes,177216,150634,150634,0,Baseline,Pharmaceuticals,Chemical,45611,1892,2115,49618,4,3603,5281441,13.7713,0.009395,31,No,6,72,16.24,Scenario-Base
"Satellite, Ahmedabad - GPCB",2/15/2014,2014,2,Feb,Winter,Ahmedabad,Gujarat,1,23.03,72.59,141.95,Moderate,Moderate,-1.65,67.61,80.11,34.79,86.97,113.06,13.52,1.14,41.36,38.85,3.38,4.73,2.03,NO2,Yes,No,4.925,3.863,7.549,4794,2397,12944,1.73,Acceptable,River,Sabarmati,Yes,Yes,177216,150634,150634,0,Baseline,Pharmaceuticals,Chemical,39782,1885,820,42487,4,3603,5281441,11.7921,0.008045,31,No,6,72,12.33,Scenario-Base
"Satellite, Ahmedabad - GPCB",3/15/2014,2014,3,Mar,Summer,Ahmedabad,Gujarat,1,23.03,72.59,136.72,Moderate,Moderate,-0.81,78.88,92.22,31.67,79.17,102.92,15.78,4.31,25.96,83.15,3.94,5.52,2.37,PM10,Yes,No,2.387,6.407,6.965,2192,1096,5918,0.59,Good,River,Sabarmati,No,No,177216,150634,150634,0,Baseline,Pharmaceuticals,Chemical,11194,804,368,12366,4,3603,5281441,3.4321,0.002341,31,No,6,72,34.99,Scenario-Base
"Satellite, Ahmedabad - GPCB",4/15/2014,2014,4,Apr,Summer,Ahmedabad,Gujarat,1,23.03,72.59,139.85,Moderate,Moderate,3.98,63.56,85.75,48.13,120.32,156.42,12.71,0.41,50.66,159.52,3.18,4.45,1.91,O3,Yes,No,5.794,5.026,7.23,205,102,554,0.85,Good,River,Sabarmati,Yes,No,177216,150634,150634,0,Baseline,Pharmaceuticals,Chemical,48741,1727,289,50757,4,3603,5281441,14.0874,0.00961,31,No,6,72,33.26,Scenario-Base
"Satellite, Ahmedabad - GPCB",5/15/2014,2014,5,May,Summer,Ahmedabad,Gujarat,1,23.03,72.59,138.57,Moderate,Moderate,-3.18,73.77,89.91,38.56,96.4,125.32,14.75,2.04,49.91,83.36,3.69,5.16,2.21,NO2,Yes,No,5.727,6.563,7.653,4591,2296,12396,1.56,Acceptable,River,Sabarmati,Yes,No,177216,150634,150634,0,Baseline,Pharmaceuticals,Chemical,39187,281,2628,42096,4,3603,5281441,11.6836,0.007971,31,No,6,72,32.93,Scenario-Base
"Satellite, Ahmedabad - GPCB",6/15/2014,2014,6,Jun,Monsoon,Ahmedabad,Gujarat,1,23.03,72.59,132.23,Moderate,Moderate,-2.62,59.38,101.57,37.89,94.73,123.15,11.88,3.23,76.84,124.58,2.97,4.16,1.78,O3,No,Yes,2.78,6.607,7.324,821,410,2217,0.59,Good,River,Sabarmati,No,No,177216,150634,150634,0,Baseline,Pharmaceuticals,Chemical,18644,1341,2639,22624,4,3603,5281441,6.2792,0.004284,31,No,6,72,28.92,Scenario-Base
"Satellite, Ahmedabad - GPCB",7/15/2014,2014,7,Jul,Monsoon,Ahmedabad,Gujarat,1,23.03,72.59,139.98,Moderate,Moderate,3.93,67.24,86.81,10.94,27.36,35.57,13.45,1.55,34.62,83.21,3.36,4.71,2.02,PM10,Yes,No,1.731,7.498,6.501,3546,1773,9574,0.87,Good,River,Sabarmati,No,No,177216,150634,150634,0,Baseline,Pharmaceuticals,Chemical,16025,750,596,17371,4,3603,5281441,4.8213,0.003289,31,No,6,72,27.53,Scenario-Base
"Satellite, Ahmedabad - GPCB",8/15/2014,2014,8,Aug,Monsoon,Ahmedabad,Gujarat,1,23.03,72.59,135.71,Moderate,Moderate,4.48,81.7,81.49,16.05,40.13,52.17,16.34,2.22,15.3,106.91,4.08,5.72,2.45,O3,Yes,No,2.309,7.173,7.548,4433,2216,11969,1.07,Acceptable,River,Sabarmati,No,No,177216,150634,150634,0,Baseline,Pharmaceuticals,Chemical,45420,1404,1927,48751,4,3603,5281441,13.5307,0.009231,31,No,6,72,26.77,Scenario-Base
"Satellite, Ahmedabad - GPCB",9/15/2014,2014,9,Sep,Monsoon,Ahmedabad,Gujarat,1,23.03,72.59,138.69,Moderate,Moderate,3.35,73.87,81.91,44.22,110.54,143.7,14.77,3.21,32.11,83.08,3.69,5.17,2.22,NO2,Yes,No,7.312,5.484,7.569,937,468,2530,1.27,Acceptable,River,Sabarmati,Yes,No,177216,150634,150634,0,Baseline,Pharmaceuticals,Chemical,28147,445,2404,30996,4,3603,5281441,8.6028,0.005869,31,No,6,72,25.84,Scenario-Base
"Satellite, Ahmedabad - GPCB",10/15/2014,2014,10,Oct,Post-Monsoon,Ahmedabad,Gujarat,1,23.03,72.59,144.14,Moderate,Moderate,-4.89,66.04,89.93,31.48,78.7,102.31,13.21,1.63,10.61,163.07,3.3,4.62,1.98,O3,Yes,No,7.087,4.241,7.561,2979,1490,8043,1.68,Acceptable,River,Sabarmati,Yes,Yes,177216,150634,150634,0,Baseline,Pharmaceuticals,Chemical,15780,727,2936,19443,4,3603,5281441,5.3963,0.003681,31,No,6,72,20.24,Scenario-Base
"Satellite, Ahmedabad - GPCB",11/15/2014,2014,11,Nov,Post-Monsoon,Ahmedabad,Gujarat,1,23.03,72.59,185.41,Moderate,Moderate,-1.11,80.3,140.7,19.78,49.46,64.3,16.06,1.34,20.79,56.91,4.01,5.62,2.41,PM10,Yes,Yes,3.012,4.567,8.158,1383,692,3734,1.14,Acceptable,River,Sabarmati,Yes,Yes,177216,150634,150634,0,Baseline,Pharmaceuticals,Chemical,43230,1940,908,46078,4,3603,5281441,12.7888,0.008725,31,No,6,72,20.47,Scenario-Base
"Satellite, Ahmedabad - GPCB",12/15/2014,2014,12,Dec,Winter,Ahmedabad,Gujarat,1,23.03,72.59,179.83,Moderate,Moderate,-2.38,91.4,112.26,39.99,99.98,129.97,18.28,3.41,28.89,97.11,4.57,6.4,2.74,PM10,Yes,Yes,5.473,6.484,6.594,3025,1512,8168,1.23,Acceptable,River,Sabarmati,Yes,No,177216,150634,150634,0,Baseline,Pharmaceuticals,Chemical,41546,612,1267,43425,4,3603,5281441,12.0525,0.008222,31,No,6,72,12.19,Scenario-Base
"Satellite, Ahmedabad - GPCB",1/1/2015,2015,1,Jan,Winter,Ahmedabad,Gujarat,1,23.03,72.59,483,Severe,Critical,2.72,76.38,109.84,0.92,18.22,17.15,16.27,0.92,27.64,133.36,0,0.02,0,O3,Yes,Yes,1.855,6.605,8.065,50,25,135,1.9,Acceptable,River,Sabarmati,No,No,4702520,3997308.5,4702520,0,Baseline,Pharmaceuticals,Chemical,220733.5,364,483,221602,4,10458,5598327,21.22,0.0393295,31,No,6,72,28.45,Scenario-Base
"Satellite, Ahmedabad - GPCB",1/2/2015,2015,1,Jan,Winter,Ahmedabad,Gujarat,1,23.03,72.59,483,Severe,Critical,2.72,76.38,109.84,0.97,15.69,16.46,16.27,0.97,24.55,34.06,3.68,5.5,3.77,PM10,Yes,Yes,1.855,6.605,8.065,50,25,135,1.9,Acceptable,River,Sabarmati,No,No,4702520,3997308.5,4702520,0,Baseline,Pharmaceuticals,Chemical,220733.5,364,483,221602,4,10458,5598327,21.22,0.0393295,31,No,6,72,28.45,Scenario-Base
"Satellite, Ahmedabad - GPCB",1/3/2015,2015,1,Jan,Winter,Ahmedabad,Gujarat,1,23.03,72.59,483,Severe,Critical,2.72,76.38,109.84,17.4,19.3,29.7,16.27,17.4,29.07,30.7,6.8,16.4,2.25,PM10,Yes,Yes,1.855,6.605,8.065,50,25,135,1.9,Acceptable,River,Sabarmati,No,No,4702520,3997308.5,4702520,0,Baseline,Pharmaceuticals,Chemical,220733.5,364,483,221602,4,10458,5598327,21.22,0.0393295,31,No,6,72,28.45,Scenario-Base
"Satellite, Ahmedabad - GPCB",1/4/2015,2015,1,Jan,Winter,Ahmedabad,Gujarat,1,23.03,72.59,483,Severe,Critical,2.72,76.38,109.84,1.7,18.48,17.97,16.27,1.7,18.59,36.08,4.43,10.14,1,PM10,Yes,Yes,1.855,6.605,8.065,50,25,135,1.9,Acceptable,River,Sabarmati,No,No,4702520,3997308.5,4702520,0,Baseline,Pharmaceuticals,Chemical,220733.5,364,483,221602,4,10458,5598327,21.22,0.0393295,31,No,6,72,28.45,Scenario-Base
"Satellite, Ahmedabad - GPCB",1/5/2015,2015,1,Jan,Winter,Ahmedabad,Gujarat,1,23.03,72.59,483,Severe,Critical,2.72,76.38,109.84,22.1,21.42,37.76,16.27,22.1,39.33,39.31,7.01,18.89,2.78,PM10,Yes,Yes,1.855,6.605,8.065,50,25,135,1.9,Acceptable,River,Sabarmati,No,No,4702520,3997308.5,4702520,0,Baseline,Pharmaceuticals,Chemical,220733.5,364,483,221602,4,10458,5598327,21.22,0.0393295,31,No,6,72,28.45,Scenario-Base
"Satellite, Ahmedabad - GPCB",1/6/2015,2015,1,Jan,Winter,Ahmedabad,Gujarat,1,23.03,72.59,483,Severe,Critical,2.72,76.38,109.84,45.41,38.48,81.5,16.27,45.41,45.76,46.51,5.42,10.83,1.93,PM10,Yes,Yes,1.855,6.605,8.065,50,25,135,1.9,Acceptable,River,Sabarmati,No,No,4702520,3997308.5,4702520,0,Baseline,Pharmaceuticals,Chemical,220733.5,364,483,221602,4,10458,5598327,21.22,0.0393295,31,No,6,72,28.45,Scenario-Base
"Satellite, Ahmedabad - GPCB",1/7/2015,2015,1,Jan,Winter,Ahmedabad,Gujarat,1,23.03,72.59,483,Severe,Critical,2.72,76.38,109.84,112.16,40.62,130.77,16.27,112.16,32.28,33.47,0,0,0,CO,Yes,Yes,1.855,6.605,8.065,50,25,135,1.9,Acceptable,River,Sabarmati,No,No,4702520,3997308.5,4702520,0,Baseline,Pharmaceuticals,Chemical,220733.5,364,483,221602,4,10458,5598327,21.22,0.0393295,31,No,6,72,28.45,Scenario-Base
"Satellite, Ahmedabad - GPCB",1/8/2015,2015,1,Jan,Winter,Ahmedabad,Gujarat,1,23.03,72.59,483,Severe,Critical,2.72,76.38,109.84,80.87,36.74,96.75,16.27,80.87,38.54,31.89,0,0,0,PM10,Yes,Yes,1.855,6.605,8.065,50,25,135,1.9,Acceptable,River,Sabarmati,No,No,4702520,3997308.5,4702520,0,Baseline,Pharmaceuticals,Chemical,220733.5,364,483,221602,4,10458,5598327,21.22,0.0393295,31,No,6,72,28.45,Scenario-Base
"Satellite, Ahmedabad - GPCB",1/9/2015,2015,1,Jan,Winter,Ahmedabad,Gujarat,1,23.03,72.59,483,Severe,Critical,2.72,76.38,109.84,29.16,31,48,16.27,29.16,58.68,25.75,0,0,0,PM10,Yes,Yes,1.855,6.605,8.065,50,25,135,1.9,Acceptable,River,Sabarmati,No,No,4702520,3997308.5,4702520,0,Baseline,Pharmaceuticals,Chemical,220733.5,364,483,221602,4,10458,5598327,21.22,0.0393295,31,No,6,72,28.45,Scenario-Base
"Satellite, Ahmedabad - GPCB",1/10/2015,2015,1,Jan,Winter,Ahmedabad,Gujarat,1,23.03,72.59,483,Severe,Critical,2.72,76.38,109.84,20.06,7.04,0,16.27,20.06,8.29,4.55,0,0,0,PM10,Yes,Yes,1.855,6.605,8.065,50,25,135,1.9,Acceptable,River,Sabarmati,No,No,4702520,3997308.5,4702520,0,Baseline,Pharmaceuticals,Chemical,220733.5,364,483,221602,4,10458,5598327,21.22,0.0393295,31,No,6,72,28.45,Scenario-Base
"Satellite, Ahmedabad - GPCB",1/11/2015,2015,1,Jan,Winter,Ahmedabad,Gujarat,1,23.03,72.59,483,Severe,Critical,2.72,76.38,109.84,132.07,55.8,24.53,16.27,132.07,25.03,6.79,0,0,0,CO,Yes,Yes,1.855,6.605,8.065,50,25,135,1.9,Acceptable,River,Sabarmati,No,No,4702520,3997308.5,4702520,0,Baseline,Pharmaceuticals,Chemical,220733.5,364,483,221602,4,10458,5598327,21.22,0.0393295,31,No,6,72,28.45,Scenario-Base
"Satellite, Ahmedabad - GPCB",1/12/2015,2015,1,Jan,Winter,Ahmedabad,Gujarat,1,23.03,72.59,483,Severe,Critical,2.72,76.38,109.84,52.04,40.67,90.24,16.27,52.04,51.84,45.89,2.41,0.03,7.88,PM10,Yes,Yes,1.855,6.605,8.065,50,25,135,1.9,Acceptable,River,Sabarmati,No,No,4702520,3997308.5,4702520,0,Baseline,Pharmaceuticals,Chemical,220733.5,364,483,221602,4,10458,5598327,21.22,0.0393295,31,No,6,72,28.45,Scenario-Base
"Satellite, Ahmedabad - GPCB",1/13/2015,2015,1,Jan,Winter,Ahmedabad,Gujarat,1,23.03,72.59,483,Severe,Critical,2.72,76.38,109.84,48.82,44.2,87.09,16.27,48.82,68.21,35.16,9.45,13.35,12.5,PM10,Yes,Yes,1.855,6.605,8.065,50,25,135,1.9,Acceptable,River,Sabarmati,No,No,4702520,3997308.5,4702520,0,Baseline,Pharmaceuticals,Chemical,220733.5,364,483,221602,4,10458,5598327,21.22,0.0393295,31,No,6,72,28.45,Scenario-Base
"Satellite, Ahmedabad - GPCB",1/14/2015,2015,1,Jan,Winter,Ahmedabad,Gujarat,1,23.03,72.59,483,Severe,Critical,2.72,76.38,109.84,19.2,27.86,33.05,16.27,19.2,52.65,20.96,2.16,2.26,5.19,PM10,Yes,Yes,1.855,6.605,8.065,50,25,135,1.9,Acceptable,River,Sabarmati,No,No,4702520,3997308.5,4702520,0,Baseline,Pharmaceuticals,Chemical,220733.5,364,483,221602,4,10458,5598327,21.22,0.0393295,31,No,6,72,28.45,Scenario-Base
"Satellite, Ahmedabad - GPCB",1/15/2015,2015,1,Jan,Winter,Ahmedabad,Gujarat,1,23.03,72.59,483,Severe,Critical,2.72,76.38,109.84,0.6,16.96,16.6,16.27,0.6,28.89,47.63,0.14,0.04,1.35,PM10,Yes,Yes,1.855,6.605,8.065,50,25,135,1.9,Acceptable,River,Sabarmati,No,No,4702520,3997308.5,4702520,0,Baseline,Pharmaceuticals,Chemical,220733.5,364,483,221602,4,10458,5598327,21.22,0.0393295,31,No,6,72,28.45,Scenario-Base
"Satellite, Ahmedabad - GPCB",1/16/2015,2015,1,Jan,Winter,Ahmedabad,Gujarat,1,23.03,72.59,483,Severe,Critical,2.72,76.38,109.84,1.63,21.72,22.86,16.27,1.63,38.27,46.03,0.35,0.05,2.01,PM10,Yes,Yes,1.855,6.605,8.065,50,25,135,1.9,Acceptable,River,Sabarmati,No,No,4702520,3997308.5,4702520,0,Baseline,Pharmaceuticals,Chemical,220733.5,364,483,221602,4,10458,5598327,21.22,0.0393295,31,No,6,72,28.45,Scenario-Base
"Satellite, Ahmedabad - GPCB",1/17/2015,2015,1,Jan,Winter,Ahmedabad,Gujarat,1,23.03,72.59,483,Severe,Critical,2.72,76.38,109.84,11.44,24.73,34.75,16.27,11.44,49.5,52.24,0.68,0,3.27,PM10,Yes,Yes,1.855,6.605,8.065,50,25,135,1.9,Acceptable,River,Sabarmati,No,No,4702520,3997308.5,4702520,0,Baseline,Pharmaceuticals,Chemical,220733.5,364,483,221602,4,10458,5598327,21.22,0.0393295,31,No,6,72,28.45,Scenario-Base
"Satellite, Ahmedabad - GPCB",1/18/2015,2015,1,Jan,Winter,Ahmedabad,Gujarat,1,23.03,72.59,483,Severe,Critical,2.72,76.38,109.84,6.1,25.77,29.57,16.27,6.1,48.43,53.49,0.74,0.21,2.75,PM10,Yes,Yes,1.855,6.605,8.065,50,25,135,1.9,Acceptable,River,Sabarmati,No,No,4702520,3997308.5,4702520,0,Baseline,Pharmaceuticals,Chemical,220733.5,364,483,221602,4,10458,5598327,21.22,0.0393295,31,No,6,72,28.45,Scenario-Base
"Satellite, Ahmedabad - GPCB",1/19/2015,2015,1,Jan,Winter,Ahmedabad,Gujarat,1,23.03,72.59,483,Severe,Critical,2.72,76.38,109.84,2.51,26.88,27.45,16.27,2.51,50.03,49.48,0.26,0.02,2.8,PM10,Yes,Yes,1.855,6.605,8.065,50,25,135,1.9,Acceptable,River,Sabarmati,No,No,4702520,3997308.5,4702520,0,Baseline,Pharmaceuticals,Chemical,220733.5,364,483,221602,4,10458,5598327,21.22,0.0393295,31,No,6,72,28.45,Scenario-Base
"Satellite, Ahmedabad - GPCB",1/20/2015,2015,1,Jan,Winter,Ahmedabad,Gujarat,1,23.03,72.59,483,Severe,Critical,2.72,76.38,109.84,7.92,26.8,32.4,16.27,7.92,58.87,56.37,0.24,0.01,3.97,PM10,Yes,Yes,1.855,6.605,8.065,50,25,135,1.9,Acceptable,River,Sabarmati,No,No,4702520,3997308.5,4702520,0,Baseline,Pharmaceuticals,Chemical,220733.5,364,483,221602,4,10458,5598327,21.22,0.0393295,31,No,6,72,28.45,Scenario-Base
"Satellite, Ahmedabad - GPCB",1/21/2015,2015,1,Jan,Winter,Ahmedabad,Gujarat,1,23.03,72.59,483,Severe,Critical,2.72,76.38,109.84,9.52,33.56,39.28,16.27,9.52,106.93,48.75,0.33,0,5.65,PM10,Yes,Yes,1.855,6.605,8.065,50,25,135,1.9,Acceptable,River,Sabarmati,No,No,4702520,3997308.5,4702520,0,Baseline,Pharmaceuticals,Chemical,220733.5,364,483,221602,4,10458,5598327,21.22,0.0393295,31,No,6,72,28.45,Scenario-Base
"Satellite, Ahmedabad - GPCB",1/22/2015,2015,1,Jan,Winter,Ahmedabad,Gujarat,1,23.03,72.59,483,Severe,Critical,2.72,76.38,109.84,9.05,17.51,22.33,16.27,9.05,23.71,42.22,0,0,4.51,PM10,Yes,Yes,1.855,6.605,8.065,50,25,135,1.9,Acceptable,River,Sabarmati,No,No,4702520,3997308.5,4702520,0,Baseline,Pharmaceuticals,Chemical,220733.5,364,483,221602,4,10458,5598327,21.22,0.0393295,31,No,6,72,28.45,Scenario-Base
"Satellite, Ahmedabad - GPCB",1/23/2015,2015,1,Jan,Winter,Ahmedabad,Gujarat,1,23.03,72.59,483,Severe,Critical,2.72,76.38,109.84,22.53,27.96,47.79,16.27,22.53,39.19,32.92,0.39,0,5.95,PM10,Yes,Yes,1.855,6.605,8.065,50,25,135,1.9,Acceptable,River,Sabarmati,No,No,4702520,3997308.5,4702520,0,Baseline,Pharmaceuticals,Chemical,220733.5,364,483,221602,4,10458,5598327,21.22,0.0393295,31,No,6,72,28.45,Scenario-Base
"Satellite, Ahmedabad - GPCB",1/24/2015,2015,1,Jan,Winter,Ahmedabad,Gujarat,1,23.03,72.59,483,Severe,Critical,2.72,76.38,109.84,2.03,20.39,21.4,16.27,2.03,40.07,32.49,0.47,0.7,1.54,PM10,Yes,Yes,1.855,6.605,8.065,50,25,135,1.9,Acceptable,River,Sabarmati,No,No,4702520,3997308.5,4702520,0,Baseline,Pharmaceuticals,Chemical,220733.5,364,483,221602,4,10458,5598327,21.22,0.0393295,31,No,6,72,28.45,Scenario-Base
"Satellite, Ahmedabad - GPCB",1/25/2015,2015,1,Jan,Winter,Ahmedabad,Gujarat,1,23.03,72.59,483,Severe,Critical,2.72,76.38,109.84,1.42,20.43,20.19,16.27,1.42,58.41,39.26,0.01,0,0.94,PM10,Yes,Yes,1.855,6.605,8.065,50,25,135,1.9,Acceptable,River,Sabarmati,No,No,4702520,3997308.5,4702520,0,Baseline,Pharmaceuticals,Chemical,220733.5,364,483,221602,4,10458,5598327,21.22,0.0393295,31,No,6,72,28.45,Scenario-Base
"Satellite, Ahmedabad - GPCB",1/26/2015,2015,1,Jan,Winter,Ahmedabad,Gujarat,1,23.03,72.59,483,Severe,Critical,2.72,76.38,109.84,2.27,21.16,21.81,16.27,2.27,43.73,39.83,0.06,0,1.55,PM10,Yes,Yes,1.855,6.605,8.065,50,25,135,1.9,Acceptable,River,Sabarmati,No,No,4702520,3997308.5,4702520,0,Baseline,Pharmaceuticals,Chemical,220733.5,364,483,221602,4,10458,5598327,21.22,0.0393295,31,No,6,72,28.45,Scenario-Base
"Satellite, Ahmedabad - GPCB",1/27/2015,2015,1,Jan,Winter,Ahmedabad,Gujarat,1,23.03,72.59,483,Severe,Critical,2.72,76.38,109.84,2.19,21.7,23.26,16.27,2.19,43.28,41.1,0.02,0,1.65,PM10,Yes,Yes,1.855,6.605,8.065,50,25,135,1.9,Acceptable,River,Sabarmati,No,No,4702520,3997308.5,4702520,0,Baseline,Pharmaceuticals,Chemical,220733.5,364,483,221602,4,10458,5598327,21.22,0.0393295,31,No,6,72,28.45,Scenario-Base
"Satellite, Ahmedabad - GPCB",1/28/2015,2015,1,Jan,Winter,Ahmedabad,Gujarat,1,23.03,72.59,483,Severe,Critical,2.72,73.24,109.84,5.72,21.11,25.84,16.27,5.72,36.52,62.42,0.03,0.01,1.41,PM10,Yes,Yes,1.855,6.605,8.065,50,25,135,1.9,Acceptable,River,Sabarmati,No,No,4702520,3997308.5,4702520,0,Baseline,Pharmaceuticals,Chemical,220733.5,364,483,221602,4,10458,5598327,21.22,0.0393295,31,No,6,72,28.45,Scenario-Base
"Satellite, Ahmedabad - GPCB",1/29/2015,2015,1,Jan,Winter,Ahmedabad,Gujarat,1,23.03,72.59,209,Poor,High,2.72,83.13,109.84,6.93,28.71,33.72,16.27,6.93,49.52,59.76,0.02,0,3.14,PM10,Yes,Yes,1.855,6.605,8.065,50,25,135,1.9,Acceptable,River,Sabarmati,No,No,4702520,3997308.5,4702520,0,Baseline,Pharmaceuticals,Chemical,220733.5,364,483,221602,4,10458,5598327,21.22,0.0393295,31,No,6,72,28.45,Scenario-Base
"Satellite, Ahmedabad - GPCB",1/30/2015,2015,1,Jan,Winter,Ahmedabad,Gujarat,1,23.03,72.59,328,Very Poor,Critical,2.72,79.84,109.84,13.85,28.68,41.08,16.27,13.85,48.49,97.07,0.04,0,4.81,PM10,Yes,Yes,1.855,6.605,8.065,50,25,135,1.9,Acceptable,River,Sabarmati,No,No,4702520,3997308.5,4702520,0,Baseline,Pharmaceuticals,Chemical,220733.5,364,483,221602,4,10458,5598327,21.22,0.0393295,31,No,6,72,28.45,Scenario-Base
"Satellite, Ahmedabad - GPCB",1/31/2015,2015,1,Jan,Winter,Ahmedabad,Gujarat,1,23.03,72.59,514,Severe,Critical,2.72,94.52,109.84,24.39,32.66,52.61,16.27,24.39,67.39,111.33,0.24,0.01,7.67,O3,Yes,Yes,1.855,6.605,8.065,50,25,135,1.9,Acceptable,River,Sabarmati,No,No,4702520,3997308.5,4702520,0,Baseline,Pharmaceuticals,Chemical,220733.5,364,483,221602,4,10458,5598327,21.22,0.0393295,31,No,6,72,28.45,Scenario-Base
"Satellite, Ahmedabad - GPCB",2/1/2015,2015,2,Feb,Winter,Ahmedabad,Gujarat,1,23.03,72.59,782,Severe,Critical,3.39,135.99,136.6,43.48,42.08,84.57,16.27,43.48,75.23,102.7,0.4,0.04,25.87,PM10,Yes,Yes,2.29,5.98,8.14,50,25,355,2.12,Acceptable,River,Sabarmati,No,No,4548596,4016784,4548596,0,Baseline,Pharmaceuticals,Chemical,320029,432,719,321239,3,10303,5665999,30.97,0.056341,27,No,8,70,28,Scenario-Base
"Satellite, Ahmedabad - GPCB",2/2/2015,2015,2,Feb,Winter,Ahmedabad,Gujarat,1,23.03,72.59,914,Severe,Critical,3.39,178.33,136.6,54.56,35.31,72.8,16.27,54.56,55.04,107.38,0.46,0.06,35.61,PM2.5,Yes,Yes,2.29,5.98,8.14,50,25,355,2.12,Acceptable,River,Sabarmati,No,No,4548596,4016784,4548596,0,Baseline,Pharmaceuticals,Chemical,320029,432,719,321239,3,10303,5665999,30.97,0.056341,27,No,8,70,28,Scenario-Base
"Satellite, Ahmedabad - GPCB",2/3/2015,2015,2,Feb,Winter,Ahmedabad,Gujarat,1,23.03,72.59,660,Severe,Critical,3.39,139.7,136.6,30.61,28.4,56.73,16.27,30.61,33.79,73.6,0.17,0.03,11.87,PM2.5,Yes,Yes,2.29,5.98,8.14,50,25,355,2.12,Acceptable,River,Sabarmati,No,No,4548596,4016784,4548596,0,Baseline,Pharmaceuticals,Chemical,320029,432,719,321239,3,10303,5665999,30.97,0.056341,27,No,8,70,28,Scenario-Base
"Satellite, Ahmedabad - GPCB",2/4/2015,2015,2,Feb,Winter,Ahmedabad,Gujarat,1,23.03,72.59,294,Poor,High,3.39,80.65,136.6,2.37,22.83,24,16.27,2.37,25.73,47.3,0,0,0,PM10,Yes,Yes,2.29,5.98,8.14,50,25,355,2.12,Acceptable,River,Sabarmati,No,No,4548596,4016784,4548596,0,Baseline,Pharmaceuticals,Chemical,320029,432,719,321239,3,10303,5665999,30.97,0.056341,27,No,8,70,28,Scenario-Base
"Satellite, Ahmedabad - GPCB",2/5/2015,2015,2,Feb,Winter,Ahmedabad,Gujarat,1,23.03,72.59,149,Moderate,Moderate,3.39,58.36,136.6,2.6,21.39,23.31,16.27,2.6,32.66,53.54,0,0,0,PM10,No,Yes,2.29,5.98,8.14,50,25,355,2.12,Acceptable,River,Sabarmati,No,No,4548596,4016784,4548596,0,Baseline,Pharmaceuticals,Chemical,320029,432,719,321239,3,10303,5665999,30.97,0.056341,27,No,8,70,28,Scenario-Base
"Satellite, Ahmedabad - GPCB",2/6/2015,2015,2,Feb,Winter,Ahmedabad,Gujarat,1,23.03,72.59,190,Moderate,Moderate,3.39,79.29,136.6,1.16,26.94,26.83,16.27,1.16,67.41,59.3,0,0,0,PM10,Yes,Yes,2.29,5.98,8.14,50,25,355,2.12,Acceptable,River,Sabarmati,No,No,4548596,4016784,4548596,0,Baseline,Pharmaceuticals,Chemical,320029,432,719,321239,3,10303,5665999,30.97,0.056341,27,No,8,70,28,Scenario-Base
"Satellite, Ahmedabad - GPCB",2/7/2015,2015,2,Feb,Winter,Ahmedabad,Gujarat,1,23.03,72.59,247,Poor,High,3.39,88.7,136.6,7.29,31.32,37.73,16.27,7.29,80.09,44.76,0,0,0,PM10,Yes,Yes,2.29,5.98,8.14,50,25,355,2.12,Acceptable,River,Sabarmati,No,No,4548596,4016784,4548596,0,Baseline,Pharmaceuticals,Chemical,320029,432,719,321239,3,10303,5665999,30.97,0.056341,27,No,8,70,28,Scenario-Base
"Satellite, Ahmedabad - GPCB",2/8/2015,2015,2,Feb,Winter,Ahmedabad,Gujarat,1,23.03,72.59,379,Very Poor,Critical,3.39,74.28,136.6,8.92,27.3,33.42,16.27,8.92,54.28,47.42,0,0,0.27,PM10,Yes,Yes,2.29,5.98,8.14,50,25,355,2.12,Acceptable,River,Sabarmati,No,No,4548596,4016784,4548596,0,Baseline,Pharmaceuticals,Chemical,320029,432,719,321239,3,10303,5665999,30.97,0.056341,27,No,8,70,28,Scenario-Base
