id,Station_Name,Date,Year,Month,Month_Name,Season,City,State,City_Tier,Latitude,Longitude,AQI,AQI_Bucket,AQI_Risk_Level,AQI_Improvement_Rate,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,Prominent_Pollutant,PM25_Standard_Exceeded,PM10_Standard_Exceeded,BOD,DO,pH,Coliform_Count,Fecal_Coliform,Total_Coliform,Water_Contamination_Index,Water_Quality_Status,Water_Body_Type,River_Name,BOD_Standard_Exceeded,DO_Standard_Below,All_Vehicles,Vehicular_Emission,Adjusted_Vehicular_Emission,Veh_Reduction_Pct,Vehicular_Emission_Reduction_Scenario,Industry_Name,Industry_Sector,CO2_Emissions,SO2_Emissions,NOx_Emissions,Total_Industrial_Emission,Industry_Emission_Rank,Population_Density,GDP_Cr,Pollution_per_Capita,Pollution_vs_GDP_Ratio,Public_Transport_Usage_Percent,NCAP_Flag,River_Pollution_Rank,Relative_Humidity_Pct,Temperature_C
18136,"Jhotwara, Jaipur - Rspcb",2020-05-03,2020,5.0,May,Summer,Jaipur,Rajasthan,1.0,26.91,75.79,107.0,Moderate,Moderate,5.13,42.37,97.0,3.61,11.67,13.16,19.68,0.7,11.01,51.96,1.2,0.35,1.03,Pm10,No,Yes,2.79,4.75,8.45,264.0,75.0,10.0,3.605,Moderately Polluted,River,Yamuna,No,No,5357802.0,2412065.0,4286241.0,20.0,Vehicular Reduction 20%,Gems/Jewellery,Manufacturing,94191.0,136.0,205.0,94426.0,6.0,7015.0,1938507.5,13.18,0.036068,33.0,Yes,1.0,49.0,27.6
10166,"Vikas Sadan, Gurugram - Hspcb",2022-12-15,2022,12.0,May,Monsoon,Gurugram,Haryana,1.0,28.46,77.03,194.02,Moderate,Moderate,4.64,99.0,105.48,36.06,90.15,117.2,19.8,3.07,80.9,75.59,4.95,6.93,2.97,Pm10,Yes,Yes,6.925,3.35,8.117,3797.0,1898.0,10252.0,2.22,Polluted,River,Sahibi,Yes,Yes,43205.0,36724.0,36724.0,0.0,Baseline,Automobile,Automobile,197498.0,697.0,2007.0,4881.0,5.0,11664.0,4096674.0,0.9122,0.001191,16.0,No,2.0,60.0,14.64
25763,"Gvm Corporation, Visakhapatnam - Appcb",2017-07-16,2017,6.0,Jul,Monsoon,Visakhapatnam,Andhra Pradesh,1.0,17.69,83.22,90.0,Satisfactory,Low,-0.58,53.08,85.88,11.63,39.62,0.0,9.97,0.0,11.45,16.46,0.0,2.55,0.0,Pm10,No,No,4.93,3.89,7.498,472.0,32.0,10.0,3.8,Heavily Polluted,River,Gosthani,Yes,Yes,2658674.5,1931371.0,2559808.0,0.0,Baseline,Automobile,Manufacturing,86813.0,105.0,189.0,87107.0,8.0,576.0,167769.0,151.23,0.519208,30.0,No,4.0,60.0,27.4
22623,"Bandra, Mumbai - Mpcb",2018-04-02,2018,4.0,Apr,Monsoon,Ahmedabad,Maharashtra,1.0,19.08,72.88,123.0,Satisfactory,Low,-2.48,20.98,71.69,20.34,10.47,62.32,7.21,1.27,17.34,90.35,0.0,0.0,0.0,O3,No,No,7.71,4.935,7.498,274.0,40.0,2708.0,3.83,Heavily Polluted,River,Yamuna,Yes,No,10268023.0,8935657.0,10142897.0,10.0,Baseline,Petrochemical,Manufacturing,3596193.27,211.0,236.5,120826.0,9.0,22434.5,23622295.0,5.39,0.005115,56.0,No,2.5,44.0,25.6
9692,"Gvm Corporation, Visakhapatnam - Appcb",2018-04-09,2018,4.0,Apr,Summr,Visakhapatnam,Andhra Pradesh,1.0,17.69,83.22,75.0,Satisfctory,Low,5.46,39.79,89.78,14.78,23.99,26.0,8.53,0.58,4.88,32.47,1.11,9.8,3.18,Pm10,No,No,3.8,6.4,7.54,3596.0,25.0,10.0,2.89,Moderately Polluted,River,Gosthani,Yes,No,2382422.0,2128604.0,2382422.0,0.0,Baseline,Steel/Port,Manufacturing,221890.0,411.0,769.0,223070.0,7.0,572.0,172195.0,389.98,0.031603,47.0,No,6.0,73.0,29.3
10008,"Bandra, Mumbai - Mpcb",2015-05-15,2015,5.0,May,Monsoon,Chandigarh,Chandigarh,2.0,30.74,76.79,109.19,Modrate,Moderate,2.97,53.08,76.39,21.84,54.61,70.99,11.28,1.4,22.43,124.76,2.82,3.95,1.03,O3,No,No,1.824,4.239,7.498,3910.0,1955.0,10557.0,0.97,Good,River,Sukhna,No,Yes,2658674.5,252850.0,252850.0,0.0,Baseline,Light Manufacturing,Manufacturing,9203.0,677.0,680.0,10560.0,4.0,3251.0,1097022.0,3.2482,0.009626,44.0,No,9.0,50.0,37.61
2143,"Btm Layout, Bengaluru - Kspcb",2015-10-25,2015,10.0,Oct,Monsoon,Bengaluru,Karnataka,1.0,12.97,77.59,123.0,Satisfactory,Low,7.625,38.26,79.81,1.74,23.99,17.48,29.89,0.98,10.78,43.11,0.9,1.86,1.03,Pm10,No,No,5.165,6.945,7.55,34191.0,14142.0,1250.5,3.58,Heavily Polluted,River,Arkavathi,Yes,No,6477138.0,5993871.0,6477138.0,0.0,Baseline,IT/Electronics,Power,197498.0,420.0,1811.5,795382.0,3.0,4649.0,2634989.0,172.13,0.3116855,53.0,No,6.0,52.5,25.9
18317,"Alandur, Chennai - Tnpcb",2019-08-28,2019,8.0,Aug,Monsoon,Chennai,Tamil Nadu,1.0,13.08,80.27,104.0,Moderate,Moderate,2.99,20.57,37.57,6.72,15.76,22.45,16.78,0.62,10.78,32.47,0.11,2.55,1.03,O3,No,No,14.3,4.9,7.17,15453.0,7543.0,5152.0,4.97,Severely Polluted,River,Cooum,Yes,Yes,7289590.0,6381383.0,5831672.0,0.0,Vehicular Reduction 20%,Automobile,Manufacturing,197498.0,180.0,250.0,103421.0,6.0,29093.0,1938507.5,3.53,0.005068,61.0,Yes,4.0,60.0,27.7
9443,"Satellite, Ahmedabad - Gpcb",2019-12-07,2019,12.0,Dec,Wintr,Ahmedabad,Gujarat,1.0,23.03,72.59,276.0,Poor,High,0.74,53.08,157.33,9.08,83.89,51.27,16.27,9.08,36.22,53.07,4.07,32.31,6.93,Pm10,No,Yes,1.855,6.52999999999999,7.865,50.0,25.0,2218.0,1.815,Acceptable,River,Sabarmati,No,No,6225358.0,5952768.0,4980286.0,0.0,Vehicular Reduction 20%,Pharmaceuticals,Chemical,187126.0,181.0,623.0,187990.0,6.0,11664.0,6710399.5,17.95,0.031603,27.5,Yes,7.0,67.0,23.3
7047,"Pan Bazar, Guwahati - Apcb",2019-10-02,2019,10.0,May,Post-Monsoon,Guwahati,Assam,2.0,26.14,91.74,30.0,Good,Low,2.78,19.97,97.0,11.06,6.86,25.51,16.27,0.48,10.78,17.54,0.0,2.55,1.03,Pm10,No,No,4.08,6.64,7.498,1220.0,731.0,1936.0,3.06,Moderately Polluted,River,Brahmaputra,Yes,No,2658674.5,1588037.0,1777857.0,0.0,Vehicular Reduction 20%,Oil Refinery,Power,2321428.0,3540.0,3192.0,2328160.0,9.0,1565.0,199389.0,12.6789,11.676472,36.0,No,9.0,63.0,25.8
10506,"Rabindra Sarani, Kolkata - Wbpcb",2020-06-02,2020,6.0,May,Monsoon,Kolkata,West Bengal,1.0,22.57,78.49,51.0,Satisfactory,Low,2.375,12.76,34.52,11.63,23.99,14.75,10.78,0.98,7.45,33.19,1.7,11.9,0.62,Pm10,No,No,6.93,4.9,7.498,35527.5,23406.0,627106.5,3.605,Severely Polluted,River,Yamuna,Yes,No,6074850.5,5179372.0,4859880.0,0.0,Vehicular Reduction 20%,Heavy Engineering,Manufacturing,154663.0,396.0,480.0,155455.0,7.0,27309.0,13107517.0,5.635,0.0117855,50.0,Yes,6.0,59.5,22.8
13505,"Bollaram, Hyderabad - Tspcb",2019-05-23,2019,5.0,May,Summer,Ahmedabad,Telangana,1.0,22.57,78.49,123.0,Moderate,Moderate,0.74,44.73,111.01,1.73,21.49,12.57,16.27,0.53,10.78,53.87,1.07,6.1,0.39,Pm10,No,No,4.91,3.46,9.0,255.5,25.0,26318.0,4.115,Acceptable,River,Musi,Yes,Yes,8440233.0,2412065.0,6752186.0,0.0,Vehicular Reduction 20%,Pharma/Chemical,Manufacturing,204422.0,484.5,298.5,205205.0,4.0,20643.0,8610671.0,9.95,0.0236555,40.0,Yes,7.0,60.0,26.45
28611,"Civil Hospital, Shillong - Mpcb",2020-05-31,2020,5.0,May,Summer,Shillong,Meghalaya,3.0,22.57,91.89,22.0,Good,Low,2.49,12.93,20.92,0.99,23.99,1.14,2.94,0.17,9.09,6.03,0.0,2.55,1.03,Pm10,No,No,0.53,7.71,7.498,11643.0,2782.0,10228.0,1.57,Good,River,Yamuna,No,No,147898.0,2412065.0,4370.0,0.0,Baseline,Automobile,Handicrafts,2080630.42,3625.0,2520.0,51533.0,7.0,64941.0,79933.0,0.1472,0.0,28.0,No,17.0,75.0,21.0
22323,"Bandra, Mumbai - Mpcb",2017-10-15,2018,6.0,Oct,Post Monsoon,Guwahati,Assam,2.0,26.14,91.74,185.54,Modrate,Moderate,0.74,53.08,134.42,50.94,23.99,165.57,20.28,2.36,49.49,39.44,5.07,7.1,3.04,Pm10,Yes,Yes,7.956,4.165,6.583,3832.0,1916.0,2708.0,1.86,Acceptable,River,Brahmaputra,Yes,Yes,2658674.5,232599.0,232599.0,0.0,Baseline,Oil Refinery,Agro-Industry,39064.0,1893.0,2860.0,43817.0,6.0,3326.0,224033.0,13.1741,0.195583,35.0,No,4.0,80.0,21.96
28056,"Satellite, Ahmedabad - Gpcb",2016-08-23,2016,8.0,Aug,Monsoon,Ahmedabad,Gujrat,1.0,23.03,72.59,189.0,Moderate,Moderate,2.72,40.43,97.0,7.42,10.29,23.27,16.27,7.42,12.24,5.0,2.99,8.49,1.36,Pm10,No,Yes,4.91,4.74,7.81,50.0,25.0,5597.0,2.43,Acceptable,River,Sabarmati,No,No,4910648.5,4435275.5,4910648.5,0.0,Baseline,Pharmaceuticals,Chemical,197114.5,292.0,501.5,197988.5,5.0,11664.0,5871152.5,19.16,0.0331965,34.0,No,5.0,51.5,16.4
21690,"Satellite, Ahmedabad - Gpcb",2016-03-28,2016,3.0,May,Summer,Ahmedabad,Gujarat,1.0,23.03,72.59,406.0,Moderate,Critical,7.87,71.56,111.46,11.63,48.97,26.0,16.27,15.07,54.31,46.72,4.12,32.36,3.44,Pm10,Yes,Yes,1.71,6.49,7.498,3596.0,25.0,3246.0,1.89,Acceptable,River,Sabarmati,No,No,5027471.0,2412065.0,5027471.0,0.0,Baseline,Pharmaceuticals,Chemical,197498.0,292.0,559.0,197294.0,4.0,10456.0,6031314.0,18.7,0.031603,45.0,No,7.0,68.0,24.4
30516,"Sector 22, Chandigarh - Cpcb",2020-01-20,2018,1.0,May,Winter,Chandigarh,Tamil Nadu,2.0,30.74,76.79,93.0,Satisfactory,Low,7.295,54.78,127.45,27.83,13.64,29.01,42.26,0.96,10.78,8.95,7.74,0.44,0.83,Pm10,No,No,7.54,7.84,7.21,3596.0,19267.0,988.5,3.87,Heavily Polluted,River,Sukhna,Yes,No,1961869.0,1794472.0,1961869.0,0.0,Vehicular Reduction 20%,Light Manufacturing,Manufacturing,208185.0,150.0,318.0,208863.5,6.0,10322.0,1213289.5,20.26,0.1729685,47.5,No,6.0,51.5,23.15
19951,"Satellite, Ahmedabad - Gpcb",2018-05-29,2018,5.0,May,Summr,Ahmedabad,Gujarat,1.0,23.03,72.59,123.0,Severe,Critical,7.495,69.0,86.02,25.24,7.32,26.0,16.27,25.24,131.7,41.86,4.74,30.99,0.65,So2,Yes,No,1.96,4.9,7.498,50.0,25.0,586.5,1.87,Acceptable,River,Sabarmati,No,No,5959576.0,5063719.5,5959576.0,0.0,Baseline,Pharmaceuticals,Chemical,120561.5,213.0,288.0,121203.5,5.0,11664.0,1938507.5,11.07,0.018848,31.0,No,4.0,42.5,32.5
758,"Alandur, Chennai - Tnpcb",2018-12-05,2018,12.0,Dec,Winter,Chennai,Tamil Nadu,1.0,13.08,78.49,86.0,Moderate,Low,-5.35,31.74,59.36,11.82,17.71,28.85,43.69,1.16,10.78,32.47,0.11,0.81,1.03,Pm10,No,No,11.63,3.37,7.498,15302.0,3653.0,1526.0,4.71,Severely Polluted,River,Cooum,Yes,Yes,2658674.5,5834843.0,6889175.0,20.0,Baseline,Automobile,Manufacturing,171651.0,420.0,355.0,172220.0,5.0,11664.0,19178526.0,5.99,0.009277,47.0,No,6.0,55.0,25.9
31404,"Anand Vihar, Delhi - Dpcc",2019-08-15,2019,6.0,Aug,Monsoon,Delhi,Delhi,1.0,28.61,77.21,123.0,Satisfactory,Low,4.08,28.78,675.34,18.56,23.99,32.56,31.29,1.04,8.51,23.58,1.5,2.55,1.03,Pm10,No,No,29.54,1.19,7.41,1600000.0,900000.0,8445.0,5.76,Severely Polluted,River,Yamuna,Yes,Yes,15163632.0,13762212.0,12130905.0,0.0,Vehicular Reduction 20%,Mixed Industrial,Manufacturing,197084.0,447.0,364.0,197810.0,6.0,12428.0,3201164.0,15.64,0.061886,56.0,Yes,7.0,53.0,26.2
7028,"Anand Vihar, Delhi - Dpcc",2017-11-21,2017,11.0,Nov,Post-Monsoon,Delhi,Delhi,1.0,28.61,77.21,341.0,Verypoor,Critical,-1.385,178.08,253.38,32.84,54.75,75.18,40.58,1.52,15.02,57.13,4.37,10.71,0.1,Pm10,Yes,Yes,29.44,4.9,7.535,1600000.0,900000.0,4108.0,3.605,Severely Polluted,River,Yamuna,Yes,Yes,13387209.0,11256548.5,13387209.0,0.0,Baseline,Mixed Industrial,Manufacturing,197498.0,326.0,640.0,266108.5,5.0,12211.0,3021893.5,21.705,0.093279,59.0,No,6.0,55.5,25.9
18762,"Secretariat, Amaravati - Appcb",2018-08-30,2018,8.0,Aug,Monsoon,Amaravati,Andhra Pradesh,2.0,16.51,80.52,87.0,Satisfctory,Low,-0.26,53.08,81.89,11.63,19.36,15.81,20.7,1.39,9.78,29.76,1.11,2.55,0.1,Pm10,No,No,4.91,7.73,7.14,3737.0,6476.0,16851.0,2.37,Acceptable,River,Krishna,No,No,2658674.5,27252.0,25889.4,0.0,Baseline,Agro-processing,Agro-Processing,97767.0,17297.0,10254.0,125318.0,6.0,85872.0,169950.0,0.1671,0.0,22.0,No,3.0,55.0,33.7
25793,"Gvm Corporation, Visakhapatnam - Appcb",2018-06-27,2018,6.0,May,Monsoon,Visakhapatnam,Andhra Pradesh,1.0,17.69,83.22,111.0,Moderate,Moderate,-4.83,33.04,113.38,2.63,23.99,23.17,10.05,0.56,18.17,13.23,5.99,13.04,4.88,Pm10,No,Yes,4.28,4.21,7.17,3596.0,31.0,10.0,3.56,Heavily Polluted,River,Gosthani,Yes,No,2658674.5,2128604.0,2382422.0,0.0,Baseline,Steel/Port,Manufacturing,221890.0,411.0,769.0,223070.0,6.0,568.0,172195.0,395.51,1.29545,34.0,No,2.0,73.0,30.4
8082,"Gvm Corporation, Visakhapatnam - Appcb",2017-03-16,2017,3.0,Mar,Summer,Visakhapatnam,Andhra Pradesh,1.0,17.69,83.22,114.0,Moderate,Moderate,-1.17,36.92,97.0,18.26,23.69,27.4,8.93,0.98,10.12,17.9,4.8,19.41,5.07,Pm10,No,No,3.175,4.9,8.0,3596.0,34.0,10.0,3.605,Acceptable,River,Gosthani,Yes,No,2360578.0,1930170.5,2360578.0,10.0,Baseline,Steel/Port,Power,535156.5,942.0,623.0,536714.0,6.0,572.0,162936.5,12.6789,3.37882,30.0,No,7.5,54.0,29.55
11495,"Satellite, Ahmedabad - Gpcb",2016-07-13,2016,7.0,Jul,Monsoon,Ahmedabad,Gujarat,1.0,23.03,72.59,421.5,Severe,Critical,-2.74,34.89,97.0,24.46,11.73,27.15,16.27,24.46,14.6,82.14,0.0,0.0,0.0,Pm10,No,No,2.91,5.17,7.74,50.0,25.0,2809.0,2.58,Moderately Polluted,River,Sabarmati,No,No,5027471.0,4441789.0,5027471.0,0.0,Baseline,Pharmaceuticals,Chemical,197498.0,292.0,559.0,197294.0,4.0,10617.0,6031314.0,18.57,0.031603,40.0,No,5.0,60.0,17.1
30322,"Satellite, Ahmedabad - Gpcb",2021-08-15,2018,8.0,Aug,Monsoon,Ahmedabad,Gujarat,1.0,23.03,72.59,149.11,Moderate,Moderate,0.74,53.08,86.75,32.27,80.67,104.87,14.87,2.74,47.86,98.66,3.72,2.55,2.23,O3,Yes,No,6.164,4.004,6.839,3573.0,1786.0,9647.0,1.53,Acceptable,River,Sabarmati,Yes,Yes,183444.0,155927.0,155927.0,0.0,Baseline,Pharmaceuticals,Chemical,7457.0,1467.0,576.0,202502.0,4.0,3696.0,7941334.0,12.6789,0.001196,31.0,Yes,6.0,72.0,27.08
15545,"Bandra, Mumbai - Mpcb",2015-07-29,2015,7.0,May,Monsoon,Mumbai,Maharashtra,1.0,19.08,72.88,66.0,Satisfactory,Low,4.8,53.08,97.0,20.06,23.99,19.96,11.02,0.0,11.48,17.41,0.0,0.0,0.0,Pm10,No,No,14.045,3.76,7.295,400.5,128.0,416.5,4.095,Heavily Polluted,River,Ulhas,Yes,Yes,8353888.0,6974964.5,8353888.0,0.0,Baseline,Petrochemical,Manufacturing,197498.0,247.0,387.0,140859.0,6.5,21816.5,20797629.0,6.45,0.006821,51.5,No,5.0,52.5,25.9
8636,"Bandra, Mumbai - Mpcb",2019-04-11,2019,4.0,Apr,Summmer,Mumbai,Tamil Nadu,1.0,19.08,72.88,92.0,Satisfctory,Low,-2.07,53.08,64.97,29.93,15.32,45.25,7.21,1.74,22.99,20.81,0.32,0.0,0.0,Pm10,No,No,7.93999999999999,5.59,7.24499999999999,219.0,1702.0,215.0,3.65,Heavily Polluted,River,Ulhas,Yes,No,11135319.0,10095443.0,8908254.5,0.0,Vehicular Reduction 20%,Petrochemical,Manufacturing,171840.0,284.0,419.0,172617.0,3.5,11664.0,24139588.0,7.73,0.007151,40.0,Yes,6.5,55.5,15.8
17121,"Vikas Sadan, Gurugram - Hspcb",2019-11-17,2019,11.0,Nov,Post Monsoon,Ahmedabad,Haryana,1.0,22.57,77.03,244.0,Poor,High,1.25,69.43,124.7,5.39,33.71,26.0,20.07,0.53,10.78,32.47,2.0,6.01,1.03,Pm10,Yes,Yes,3.6,5.06,7.65,1608.0,4861.0,2708.0,3.61,Acceptable,River,Sahibi,Yes,No,946978.0,2412065.0,183899.1,0.0,Baseline,Automobile,Automobile,2294587.74,47495.0,82399.0,519494.0,9.0,253037.0,2041904.0,0.3463,0.0,42.0,No,4.0,74.0,11.8
19198,"Igsc Planetarium, Patna - Bspcb",2019-10-08,2019,6.0,Oct,Monsoon,Patna,Bihar,1.0,25.59,85.14,259.0,Pooor,High,-4.765,107.44,103.22,18.43,23.99,35.81,12.18,1.35,10.6,26.92,0.26,1.66,0.68,Pm2.5,Yes,Yes,3.08,4.835,7.66,38361.0,13258.0,2708.0,3.53,Heavily Polluted,River,Ganga,Yes,No,2658674.5,2342235.0,2126939.0,0.0,Vehicular Reduction 20%,Automobile,Manufacturing,156896.5,213.5,623.0,157392.0,6.0,2025.5,445184.0,77.85,0.3522485,40.0,Yes,7.5,46.5,19.65
421,"Vikas Sadan, Gurugram - Hspcb",2025-01-15,2025,1.0,Jan,Monsoon,Gurugram,Haryana,1.0,28.46,77.03,123.0,Modrate,Moderate,-1.75,53.08,153.66,11.63,77.53,100.79,21.16,3.41,77.55,32.47,5.29,7.41,3.17,Pm10,Yes,Yes,4.404,6.323,8.326,2533.0,1266.0,6839.0,1.42,Acceptable,River,Sahibi,Yes,No,51537.0,2412065.0,43806.0,0.0,Baseline,Automobile,Automobile,13247.0,420.0,310.0,13719.0,5.0,5476.0,4879204.0,2.5053,0.002812,16.0,No,2.0,60.0,25.9
3479,"Bandra, Mumbai - Mpcb",2018-08-20,2018,8.0,Aug,Monsoon,Ahmedabad,Gujarat,1.0,23.03,72.59,490.0,Severe,Critical,-0.385,33.7,97.0,11.63,59.07,46.74,16.27,24.01,10.78,23.59,7.07,31.28,0.65,So2,No,Yes,2.935,4.87,8.08,54.5,1702.0,3129.0,2.535,Moderately Polluted,River,Sabarmati,No,No,5959576.0,2412065.0,5959576.0,0.0,Baseline,Pharmaceuticals,Chemical,197498.0,213.0,288.0,121203.5,6.0,11664.0,6401748.5,12.6789,0.01857,38.0,No,3.5,56.5,30.25
27617,"Bollaram, Hyderabad - Tspcb",2014-05-15,2014,5.0,May,Monsoon,Ahmedabad,Telangana,1.0,17.39,78.49,188.03,Moderate,Moderate,1.62,323.91,126.85,11.91,29.77,38.7,15.17,2.14,38.55,32.47,3.79,5.31,2.28,Pm10,Yes,Yes,6.974,4.9,6.885,280.0,140.0,756.0,0.95,Good,River,Musi,Yes,No,146778.0,124761.0,124761.0,0.0,Baseline,Pharma/Chemical,Manufacturing,2566.0,1411.0,2790.0,6767.0,4.0,11664.0,7200277.0,2.8421,0.00094,38.0,No,6.0,47.5,36.75
9874,"Btm Layout, Bengaluru - Kspcb",2016-05-29,2016,5.0,May,Summer,Bengaluru,Karnataka,1.0,12.97,77.59,27.0,Good,Moderate,-0.355,29.52,19.21,1.69,7.3,4.9,17.98,0.49,10.78,34.69,1.03,1.19,1.03,O3,No,No,5.095,6.055,7.36,3596.0,5867.0,1560.5,3.91,Heavily Polluted,River,Arkavathi,Yes,No,7473045.0,2412065.0,7473045.0,0.0,Baseline,IT/Electronics,Power,197498.0,622.0,1293.5,388314.0,7.0,4671.5,2815774.5,81.455,0.031603,41.0,No,10.0,43.5,30.85
945,"Vikas Sadan, Gurugram - Hspcb",2017-07-29,2017,7.0,Jul,Monsoon,Gurugram,Tamil Nadu,1.0,28.46,77.03,248.0,Moderate,High,0.74,124.17,86.92,2.32,28.84,12.2,2.91,0.95,3.73,38.82,0.0,0.0,4.73,Pm2.5,Yes,No,4.39,5.22,7.47,13174.0,4306.0,17066.0,4.13,Acceptable,River,Yamuna,Yes,No,1180918.0,206931.0,196584.45,0.0,Baseline,Automobile,Automobile,776652.0,49380.0,88657.0,914689.0,25.0,288158.0,1938507.5,0.6098,0.0,38.0,No,11.0,60.0,23.0
26541,"Pan Bazar, Guwahati - Apcb",2019-10-25,2019,10.0,May,Post Monsoon,Guwahati,Assam,2.0,26.14,78.49,43.0,Good,Low,2.78,53.08,16.8,7.91,8.85,22.46,6.74,0.36,10.78,17.77,0.0,2.55,1.03,O3,No,No,4.08,6.64,7.498,1220.0,731.0,2708.0,3.06,Moderately Polluted,River,Yamuna,No,No,1777857.0,1588037.0,1777857.0,0.0,Vehicular Reduction 20%,Oil Refinery,Power,197498.0,3540.0,3192.0,2328160.0,9.0,11664.0,199389.0,1487.64,11.676472,36.0,No,9.0,63.0,25.8
24602,"Bandra, Mumbai - Mpcb",2016-10-14,2016,6.0,Oct,Post-Monsoon,Visakhapatnam,Andhra Pradesh,1.0,17.69,83.22,123.0,Moderate,Moderate,1.04,53.08,94.0,37.46,88.72,71.16,12.63,1.34,17.6,14.47,1.11,14.82,17.37,Pm10,Yes,No,3.67,5.93,7.93,338.0,27.0,10.0,2.93,Moderately Polluted,River,Gosthani,Yes,No,2658674.5,1794150.0,2559808.0,0.0,Baseline,Steel/Port,Manufacturing,197498.0,412.0,657.0,283799.0,7.0,580.0,157238.0,12.6789,1.712728,40.0,No,5.0,54.0,25.8
6340,"Rabindra Sarani, Kolkata - Wbpcb",2018-07-24,2018,7.0,Jul,Monsoon,Kolkata,Tamil Nadu,1.0,22.57,88.36,56.0,Satisfactory,Low,-0.82,23.92,47.38,7.67,23.99,40.73,2.84,0.71,2.74,32.47,1.72,9.22,2.99,Pm10,No,No,4.91,5.25,7.4,34634.0,20418.0,277023.0,4.46,Heavily Polluted,River,Hooghly,Yes,No,4906177.0,4303545.0,2559808.0,20.0,Baseline,Heavy Engineering,Manufacturing,173684.0,420.0,633.0,202502.0,4.0,27011.0,12346115.0,6.4,0.01493,55.0,No,5.0,66.0,25.7
11257,"Bandra, Mumbai - Mpcb",2015-10-19,2015,10.0,May,Post Monsoon,Ahmedabad,Tamil Nadu,1.0,22.57,77.59,76.0,Satisfactory,Low,7.625,42.02,79.81,8.97,23.99,19.27,21.37,1.5,2.71,6.43,1.11,1.33,1.03,Pm10,No,No,5.165,6.945,7.55,34191.0,1702.0,2708.0,3.58,Heavily Polluted,River,Arkavathi,No,Yes,6477138.0,5993871.0,2559808.0,0.0,Baseline,IT/Electronics,Power,792425.0,783.5,1811.5,795382.0,3.0,4649.0,2634989.0,172.13,0.031603,53.0,No,6.0,52.5,20.3
9711,"Bandra, Mumbai - Mpcb",2021-06-15,2021,6.0,Jun,Monsoon,Ahmedabad,Maharastra,1.0,19.08,72.88,123.0,Moderate,Moderate,-2.89,57.95,91.22,9.44,23.59,30.67,16.27,4.63,70.37,40.36,2.9,2.55,1.03,Pm10,No,No,6.119,3.185,7.275,2653.0,1326.0,2708.0,1.66,Acceptable,River,Ulhas,Yes,Yes,2658674.5,109256.0,109256.0,0.0,Baseline,Petrochemical,Manufacturing,29451.0,1875.0,2049.0,33375.0,10.0,8968.0,28958424.0,3.7216,0.001153,61.0,Yes,5.0,43.0,25.9
6845,"Igsc Planetarium, Patna - Bspcb",2020-03-29,2020,6.0,Mar,Summer,Patna,Bihar,1.0,25.59,85.14,92.0,Moderate,Low,1.01,29.1,97.0,11.63,50.82,26.0,13.37,0.62,11.6,11.82,0.49,3.94,0.29,Pm10,No,No,3.15,5.22,7.54,29276.0,6789.0,10.0,3.61,Heavily Polluted,River,Ganga,Yes,No,2941056.0,2566284.0,2352844.0,0.0,Vehicular Reduction 20%,Brick Kiln,Manufacturing,240008.0,308.0,907.0,241085.0,7.0,11664.0,466913.0,118.01,0.488266,37.0,Yes,4.0,52.0,19.6
11373,"Nalco Nagar, Talcher - Ospcb",2019-11-29,2019,11.0,Nov,Post-Monsoon,Talcher,Odisha,3.0,22.57,85.23,239.0,Poor,High,-0.6,127.94,369.84,117.8,13.73,71.58,11.12,1.96,28.06,14.53,1.06,2.55,1.03,Pm10,Yes,Yes,5.54,4.13,7.33,3596.0,5684.0,11485.0,4.39,Moderately Polluted,River,Yamuna,Yes,No,67093.0,569527.0,541050.65,0.0,Baseline,Thermal Power,Thermal Power,2375016.0,137534.0,623.0,2764352.0,23.0,34078.0,142713.0,11.0574,2e-06,52.0,No,7.0,76.0,43.1
32018,"Bollaram, Hyderabad - Tspcb",2018-03-13,2018,3.0,Mar,Monsoon,Hyderabad,Telangana,1.0,17.39,78.49,88.0,Satisfactory,Low,5.02,39.69,87.82,4.44,23.99,25.69,18.14,0.71,5.62,32.47,1.24,5.96,1.41,Pm10,No,No,7.83,4.14,8.18,214.0,25.0,447066.0,4.0,Heavily Polluted,River,Yamuna,Yes,No,7968813.0,6804164.0,7968813.0,0.0,Baseline,Pharma/Chemical,Manufacturing,355962.0,741.0,836.0,357539.0,6.0,20164.0,8160990.0,17.89,0.044789,35.0,No,6.0,60.0,24.5
25259,"Bollaram, Hyderabad - Tspcb",2010-08-15,2013,2.0,Feb,Wintr,Hyderabad,Telangana,1.0,17.39,78.49,173.34,Moderate,Moderate,-2.61,99.4,97.29,31.2,77.99,101.39,19.88,2.69,10.78,32.47,4.97,6.96,2.98,Pm10,Yes,Yes,2.418,7.582,7.498,3596.0,2284.0,12334.0,1.37,Acceptable,River,Musi,No,No,142523.0,121145.0,121145.0,0.0,Baseline,Pharma/Chemical,Manufacturing,20391.0,787.0,2256.0,23434.0,4.0,11664.0,6792714.0,10.1139,0.00345,38.0,No,6.0,47.5,14.29
